Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
South Asia,40937801778,43269269561,45128318505,49657607701,57120596802,61173549874,50723791519,56982900379,57164353516,61782839903,66518145925,71996430002,74260865872,83702707995,1.01712E+11,99182821432,1.00833E+11,1.20046E+11,1.35584E+11,1.50428E+11,1.86774E+11,1.93219E+11,1.98068E+11,2.10319E+11,2.08518E+11,2.21668E+11,2.33123E+11,2.52983E+11,2.67819E+11,2.63674E+11,2.80625E+11,2.49413E+11,2.61884E+11,2.60476E+11,2.91602E+11,3.20181E+11,3.5304E+11,3.68155E+11,3.70267E+11,3.99241E+11,4.20124E+11,4.32155E+11,4.46506E+11,5.10525E+11,5.6806E+11,6.45276E+11,7.19751E+11,8.94383E+11,9.35171E+11,1.00713E+12,1.20607E+12,1.37082E+12,1.39039E+12,1.44878E+12,1.59567E+12,1.68895E+12,1.83412E+12,2.07904E+12,2.16341E+12,2.28193E+12,2.08429E+12
Saudi Arabia,,,,,,,,,1387827889,1591257200,1748155777,1913335386,2300007279,3058335415,4951913893,7703420955,10818738820,19451005917,25465487540,35182108248,41208791064,48959346044,55700489950,58247524394,57101661561,55291007818,47791962943,45701886894,47003088626,48903133134,54507610147,58101201602,60555941255,63484379172,64212817089,66830440587,69288651535,69807209613,67044800000,67257600000,68558579440,68763168613,70250692773,73689410400,78627810907,86507980812,98093434045,1.1586E+11,1.39719E+11,1.57817E+11,1.70511E+11,1.81803E+11,2.09441E+11,2.23663E+11,2.42629E+11,2.63682E+11,2.76122E+11,2.83638E+11,2.98197E+11,3.08752E+11,3.0099E+11
Sudan,998666666.7,1059000000,1123666667,1174000000,1204666667,1241666667,1163000000,1271000000,1322000000,1386000000,1618000000,1910333333,2078333333,2515000000,3492000000,4308666667,5308666667,6965333333,6251250000,7291000000,6112333333,8194666667,7925222222,7111923077,8713571429,10456666667,11875000000,15672500000,12702380952,12841269841,10487704918,8922222222,5646303901,7340866918,10618094268,11785763126,8130959546,10002841023,9591806972,9168093605,8554230126,9638545497,10804526414,12225085945,13523373890,19172447642,24837504766,28811663707,33996223567,35220060933,43790546401,39978245470,39416512027,42885307931,52320847530,55680201053,47437702782,39472349526,31028677810,28606905354,20750940056
Senegal,806463076.7,856845286.4,897171316,922156333.8,977363756.9,962761612.9,985571533.6,964979880.5,961547928.3,910117274.2,885081888.5,932030131,1085283244,1301715585,1346727590,1897176170,2015052375,2043600749,2369881413,2912880859,3334591104,2968491039,3014354363,2808463492,2741177413,2961340595,4299621405,4956395645,5079930916,5074940554,5894113596,5832013971,6278872855,6131364743,4125078372,5050348335,5289953997,4746841321,5126467416,5076485904,4731921407,5033479480,5508362189,6876483996,7975110012,8616595449,9398735217,11189330763,13829418062,12844750940,12614220507,14097997345,13745103650,14616793435,14703525396,12908633236,13631626161,14780650942,16056648120,15967679392,16792748608
Singapore,630243041.9,691591532.7,720207761.7,763426107.4,734711877.7,768456814.3,839540049.7,937181497.5,1044557690,1130831047,1289559650,1491016595,1675418756,2275377778,3157605599,3384710082,3683886476,3799214829,4209354759,5027220756,6007449646,6793246778,7357646613,7774813084,8598248935,8572968918,8657879187,9859235786,11788129155,13961290002,16113110803,19660376266,22587538367,26436935264,31663807778,35887258360,38924397163,39829539332,33821880975,36152979351,40212180974,41525646034,42736233665,44463207439,48313099042,50928622927,56637233306,66525048106,77349777369,75919216226,87141547488,1.02286E+11,1.10085E+11,1.14829E+11,1.18335E+11,1.14448E+11,1.16314E+11,1.20849E+11,1.29842E+11,1.33445E+11,1.12231E+11
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624579622.8,487976576.1,417539943.4,452769753.8,467771883.3,355974395.4,249790165.1,269883896.5,306418411.9,339864642.9,,,,,,,,,,,,,,
Sierra Leone,,,,,292116281.3,286999885.2,297359881.1,302813974.5,275760110.3,292320116.9,322320128.9,322183094.4,358649420.2,367003045.3,425618467.7,527199559.3,480033068.5,550196249.5,686984260.4,832379348.5,998571156.4,1010697955,1142776410,873746240.7,893284726.8,785669434.6,387658451.4,502605870.2,770960195.6,729072250.2,510004138.1,601325504.3,574229074.9,664933920.7,700102266.9,813989671.6,873930704.9,810232297.5,625076746,631049772.8,672950623.8,1034306573,1184999047,1302283317,1314721060,1471731865,1630849116,1932622418,2304188874,2305030650,1964559050,2826997409,3413534754,5300793047,5056833148,4349026102,3752170257,3480824688,3884349421,4127747309,4023943738
El Salvador,,,,,,689720000,742000000,772160000,815880000,829520000,858120000,904080000,937640000,1071200100,1248000000,1353840000,1621240000,1902160100,2208080100,2387200000,2566839900,2641000000,2606949700,2718688200,2884884700,3086912300,2902126400,3206130100,3391746400,3625923200,4284142505,4604729400,5101060300,5782446500,6579652700,7631606700,8313008100,8744363600,8926617600,9296460900,9934781900,10360492200,10614180400,11145162900,11811369800,12726000000,13946530000,15539000000,16602150000,15491620000,16097790000,17802520000,18614390000,19280820000,19576620000,19939740000,20228390000,20841390000,21671130000,22462400000,19976350000
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573178748.5,565970202.7,570278591.8,600418995.2,577456672.2,
Somalia,155847919.7,170197927.4,197917898.4,199121942.8,219785880.7,204734771.6,223536663.3,237200581.3,242646544.1,261028571.4,268314148.6,281443766.2,295024568.7,401002777,332232082.6,508816531.2,540698799.7,515652229.6,467541427.6,522244031.5,587227691.6,656689901.3,770693956.7,783850906,830200623.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5684558987,6021905507,6113036249,6372723191,7097656347,7358383024,7817535956,7855887785
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11953644068,16024134078,18320247619,14810623280,15226943361,5254414170,9897799703,12617777177,15916141939,19650040938,20725400142,24653620926,32508390430,39275115526,33942498291,31565795991,37206893448,32714897588,35299326318,34590915929,28531966320,28790066132,31309193951,35160373187,35122800467,35522857450
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,1.40572E+11,1.37621E+11,1.45077E+11,1.44588E+11,1.44792E+11,1.50276E+11,1.77893E+11,1.85454E+11,1.73734E+11,2.00663E+11,2.06139E+11,2.14067E+11,2.01008E+11,1.9965E+11,2.35409E+11,2.41772E+11,2.51637E+11,2.51254E+11,2.47639E+11,2.50547E+11,2.50378E+11,2.74856E+11,3.40775E+11,4.13337E+11,4.84756E+11,5.45562E+11,6.75681E+11,7.38409E+11,7.55365E+11,8.78792E+11,9.72589E+11,1.00903E+12,1.15283E+12,1.19332E+12,1.16265E+12,1.0952E+12,1.13435E+12,1.17502E+12,1.20553E+12,1.11088E+12
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5344704633,5684862456,6053112890,5806643593,7667521356,17008613288,8585773932,9498508490,,,,,
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,1.40628E+11,1.37682E+11,1.45132E+11,1.44628E+11,1.44828E+11,1.50331E+11,1.77947E+11,1.85526E+11,1.73823E+11,2.00833E+11,2.06316E+11,2.14272E+11,2.01242E+11,1.99859E+11,2.35639E+11,2.41951E+11,2.51894E+11,2.51539E+11,2.47915E+11,2.50784E+11,2.50613E+11,2.75162E+11,3.41054E+11,4.13675E+11,4.85153E+11,5.46009E+11,6.76061E+11,7.3896E+11,7.55813E+11,8.79278E+11,9.73155E+11,1.00964E+12,1.15355E+12,1.19407E+12,1.16339E+12,1.096E+12,1.13523E+12,1.17596E+12,1.20649E+12,1.1115E+12
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44244890305,46187281362,53955447778,56750082561,58833388296,60867653739,62526552131,63277861995,63831333601,68220283798,79767346663,95267952403,1.07357E+11,1.18516E+11,1.39761E+11,1.5849E+11,1.48261E+11,1.58379E+11,1.75324E+11,1.79125E+11,1.88934E+11,1.9638E+11,1.90248E+11,1.97197E+11,2.13551E+11,2.27113E+11,2.26203E+11,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046032730,1081238616,1418214936,1423315118,1569170248,,,,,2544267861,1887261985,1780252948,1738425461,1932019308,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7042406044,7483988132,7934616380,9353512532,10853544904,13767526797,15037825095,14558342585,15945858597,16573106755,15920024876,17190238031,19662003576,25367164786,32093234418,34515353812,38822938151,46875212154,56089740735,53135871075,51577633752,55155593569,52939602645,54780892266,55716277650,47807631082,49377530386,53368624783,59529052543,59551033154,61454444177
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9511567797,7140956522,7095315448,7618349206,8380132093,12587707238,12564736190,11895403661,12591796018,13038988794,11425980413,11594429418,12898081796,16293716302,18523424265,19287467977,20176029356,24400855461,28364552512,27694502640,27047675700,29122524504,26777515532,27151507268,27454003123,23273726423,24157178548,25465939457,28175240790,28378971006,26912909010
Sweden,8833664055,9514398648,10219648328,10991186771,11839212248,13014562994,14137549542,15241512408,16147001219,17432963980,19204667324,20880960222,24736794683,29763310512,33391117268,40702906893,44871368718,47810371965,52557220316,61241662196,69222799319,64490872141,57801425047,51368423002,52018364564,54820889945,72840988685,90513469813,1.02207E+11,1.04812E+11,1.24709E+11,1.35166E+11,1.41419E+11,1.08295E+11,1.14143E+11,1.28372E+11,1.40145E+11,1.28601E+11,1.28177E+11,1.30198E+11,1.24896E+11,1.14044E+11,1.25775E+11,1.56923E+11,1.78445E+11,1.82557E+11,1.91811E+11,2.20639E+11,2.33807E+11,2.0764E+11,2.32518E+11,2.66823E+11,2.59036E+11,2.76064E+11,2.72433E+11,2.32567E+11,2.36463E+11,2.47344E+11,2.53828E+11,2.39917E+11,2.37411E+11
Eswatini,19039619.21,23659526.81,23099538.01,25759484.81,30099398.01,36119277.61,52498950.02,56978860.42,49279014.42,63418731.63,61598768.02,74524608.5,74411343.83,87463976.95,74466519.5,139012846.5,138224471,168813247.5,176287948.5,296032311.7,368387262.5,450603919.8,419372812.7,431114801.2,389214058.2,321132274.4,318808533.9,385450638.5,431166703.3,428008350.2,896772658.8,934838880.2,1100403717,1132243872,1057223386,1397859199,1394985602,1319487109,1227465948,1236385956,1250086559,1097633446,1010435094,1496607334,1869949254,2178825154,2231335347,2326528643,2363336779,2577786339,3309856909,3766327746,3568808368,3256368531,3081349167,2718900536,2405380785,2887271220,3061419982,2869970381,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,26998672.31,25970174.64,28090749.57,59627486.13,65128794.82,78813287.58,83112787.04,79643696.67,67092923.32,63341587.63,80559621.7,86267728.77,103054356.8,115025255.1,191703048.6,198703042,225580351,247823989.2,226472566.2,250782250.8,205678182.7,278733859.9,304346173.6,295591951.3,259527319.8,258985215.5,329169744.5,312717610.7,,,440060148.2,381280685.3,546144736.3,448570525.9,487661379.9,566513205.7,608268952.7,723139396.4,751888725.9,742248695,796804408.5,875663323.1,941655019.2,954287953.8,671250000
Syrian Arab Republic,666011829.8,723547836.6,780744269.7,919793811.9,1042683788,1104897081,1047027715,1189133779,1240615679,1613133702,1536117636,1849530967,2050833798,2246982688,3425321413,4457635591,4750426987,5095366709,6286444918,6742917865,8539625072,11188032173,10476513009,11718349103,10901942729,10489563690,8792637554,8607076268,8530358900,7058147227,8458211305,9661791667,9778708666,10062827185,6977300000,7547764471,9775009980,10138794056,10263316323,11160193798,12245359110,12818801943,12850155740,13200528348,16040336634,19025249042,21948504399,23873247897,,,,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,214356766.9,228304059.6,258446416.5,257156868.6,278080690.7,293642669.5,288383248,279612358.5,280812189.9,278717991.3,283227681.3,295920201.3,347722119.1,395631757.9,394343182.2,557655960.6,590450587.4,654468758.3,769909439.6,,,837235813.8,780373059.2,777921250.1,838115584.8,1007174356,1037378324,1072108460,1343726200,1288139955,1697349640,1740419766,1751433567,1354304708,1109500694,1316241823,1333196756,1334659655,1574704917,1431141634,1205207367,1492710939,2658202133,2026673426,3120696963,4324076677,5495621535,5830987630,6938389920,6411397798,6986022999,8273594428,8120794587,8852579350,9524089742,8028843883,7611263101,8016681802,8693775188,8608991297,9053403031
East Asia & Pacific (IDA & IBRD countries),43910350721,48184824829,47182353839,48267929489,51167423045,54974147755,59295007156,63309465733,65118468943,69159372184,71954350528,75026925147,86263918063,1.07107E+11,1.22247E+11,1.35592E+11,1.4244E+11,1.59651E+11,1.5244E+11,1.74062E+11,2.07136E+11,2.32299E+11,2.4738E+11,2.49457E+11,2.63309E+11,2.87131E+11,2.82133E+11,2.66528E+11,3.02746E+11,3.40721E+11,3.66985E+11,3.9139E+11,4.24308E+11,4.50738E+11,5.40328E+11,6.76232E+11,7.8479E+11,7.96739E+11,7.0931E+11,8.06383E+11,8.75786E+11,9.18341E+11,1.01708E+12,1.11445E+12,1.24074E+12,1.40333E+12,1.62893E+12,1.99514E+12,2.44014E+12,2.61681E+12,3.09556E+12,3.79124E+12,4.25938E+12,4.7226E+12,5.15241E+12,5.47458E+12,5.70924E+12,6.20457E+12,6.90947E+12,7.29371E+12,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22912E+11,5.89284E+11,4.8239E+11,5.46766E+11,5.02809E+11,5.56393E+11,5.78932E+11,6.08465E+11,6.04178E+11,5.22461E+11,5.39239E+11,5.46752E+11,6.21775E+11,7.60859E+11,9.71281E+11,1.19707E+12,1.4025E+12,1.79104E+12,2.20411E+12,1.83583E+12,2.09691E+12,2.49011E+12,2.61897E+12,2.82586E+12,2.66968E+12,2.0825E+12,2.01436E+12,2.23299E+12,2.26172E+12,2.32471E+12,2.14527E+12
Togo,94376590.72,91875224.71,99720055.47,113979101.8,113245305,122276583.5,140417722.9,154806754.8,159265955.5,170746871.3,148030328.5,158215187.6,195301749.9,243096478.4,181654529.4,376040202.9,321581215.4,457498116.9,341227685.2,463279378.3,619084818.4,614209272.4,559331956.2,485742652.2,512178896.7,602386563.1,799062311.1,920619928.2,1095524527,1067377091,1157646576,1176980348,1373549728,1037913051,741958858.4,1004566836,1173396109,1337733206,1370161343,1372845925,1142651167,1153346058,1320444818,1619245060,1753782204,1849358872,1924385022,2255098210,2791464126,2774334065,2763382682,3028961784,2919907168,3247546667,3366123397,2999954162,4694398770,4887862312,5387762998,5343084957,5444010417
Thailand,1856688289,2017817118,2239080460,2394815170,2577548077,2816057692,3204951923,3616875000,3888605769,4158846154,4961057692,5039567308,5654086538,7273077749,9331733341,10367971422,11650187989,13326650360,15488859713,17827992693,21174864722,22750132903,23260377129,26067712749,26605455299,24204404449,26456771956,30364657036,34988989440,40096607268,48268785054,54006066591,61042948650,66970173304,76467435388,86841566594,94645519222,79596738968,58741978849,67373518064,68420838756,67369390010,74748475911,84715677625,96605249811,1.05715E+11,1.2075E+11,1.38172E+11,1.56296E+11,1.49492E+11,1.77973E+11,1.96389E+11,2.11773E+11,2.20895E+11,2.14245E+11,2.06044E+11,2.06722E+11,2.23299E+11,2.47747E+11,2.70745E+11,2.65341E+11
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209023255.8,344338345.9,684289241.6,534409475.5,499072381.3,1077774916,860397479.4,647305302.7,886518843.3,1036141963,1300058797,1738427874,2047423474,2433300994,4183587509,5758008570,5178989548,6259419959,7225933799,8769022944,9852441123,9401328581,5892132206,5572954554,6062271191,5933626191,6328664064,6972195042
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212306586,1449732274,1610886545,1594769821,,,1093333333,,,,1813589656,1991755074,1856480816,1059665925,1849802451,2039260085,3397569229,4248683928,3775589156,3315891224,4569062805,7188377367,2880850035,1139269649,2278300211,5302031895,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),56962725819,59466320521,69940701257,70517404828,78583632505,81907016856,89909410950,93151367014,1.01008E+11,1.10762E+11,1.20177E+11,1.35416E+11,1.52105E+11,1.96629E+11,2.52681E+11,2.60288E+11,2.92625E+11,3.21628E+11,3.64272E+11,4.37045E+11,5.2512E+11,6.14485E+11,5.67065E+11,4.80453E+11,4.86804E+11,4.84159E+11,4.9057E+11,4.95478E+11,5.59613E+11,5.85655E+11,7.29548E+11,9.38902E+11,9.15894E+11,1.01361E+12,1.15125E+12,1.2174E+12,1.33373E+12,1.45683E+12,1.46203E+12,1.31744E+12,1.45442E+12,1.42648E+12,1.25557E+12,1.27828E+12,1.43603E+12,1.73836E+12,2.00708E+12,2.36691E+12,2.76003E+12,2.64031E+12,3.2208E+12,3.66972E+12,3.76256E+12,3.91647E+12,4.07064E+12,3.3625E+12,3.2797E+12,3.66022E+12,3.55954E+12,3.50562E+12,2.86157E+12
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321340000,392471400,418475700,411995600,429392700,425112700,389634400,460894000,477528100,542049700,629594300,720304000,800112600,897990900,937683400,928072300,970692900,1010469300,1042486800,1096695000,
Middle East & North Africa (IDA & IBRD countries),,,,,,13158953695,13653608775,14656567809,15563619876,17414220394,19663945586,22307276258,25517398183,30795482640,38907851366,52701734797,57974534332,72118418029,82522801351,98279034351,1.16728E+11,1.28845E+11,1.50254E+11,1.74047E+11,1.89827E+11,2.08733E+11,2.45537E+11,1.9995E+11,1.9795E+11,2.09134E+11,2.43547E+11,1.37265E+11,1.5044E+11,1.60895E+11,1.64742E+11,1.89087E+11,2.11824E+11,2.26661E+11,2.39025E+11,2.39211E+11,2.36652E+11,2.44216E+11,2.32846E+11,2.48844E+11,2.81025E+11,3.1399E+11,3.60938E+11,4.46629E+11,5.34023E+11,5.98169E+11,6.57438E+11,7.45031E+11,8.64298E+11,8.16249E+11,8.46381E+11,8.34713E+11,8.57638E+11,8.05051E+11,7.51543E+11,7.75275E+11,7.80472E+11
Tonga,,,,,,,,,,,,,,,,28899332.37,27290480.26,29981037.92,39430811.49,43611781.8,49410157.14,61174442.66,55186124.35,65043243.24,62039491,59910608.28,71090909.09,77459739.53,111514996.2,106180373.5,106297268.1,132840505.9,121544799.9,127254335.3,180476064.2,193859941.8,204110236.2,200102730.5,187363404.8,177990775.3,186292355.6,163334099.7,177492384.6,194554179,226996724.8,266783779.6,275577480.2,306749737.9,358328125,332372105.3,362056457,390217073.3,442947961.5,,,,,,,,
South Asia (IDA & IBRD),40937801778,43269269561,45128318505,49657607701,57120596802,61173549874,50723791519,56982900379,57164353516,61782839903,66518145925,71996430002,74260865872,83702707995,1.01712E+11,99182821432,1.00833E+11,1.20046E+11,1.35584E+11,1.50428E+11,1.86774E+11,1.93219E+11,1.98068E+11,2.10319E+11,2.08518E+11,2.21668E+11,2.33123E+11,2.52983E+11,2.67819E+11,2.63674E+11,2.80625E+11,2.49413E+11,2.61884E+11,2.60476E+11,2.91602E+11,3.20181E+11,3.5304E+11,3.68155E+11,3.70267E+11,3.99241E+11,4.20124E+11,4.32155E+11,4.46506E+11,5.10525E+11,5.6806E+11,6.45276E+11,7.19751E+11,8.94383E+11,9.35171E+11,1.00713E+12,1.20607E+12,1.37082E+12,1.39039E+12,1.44878E+12,1.59567E+12,1.68895E+12,1.83412E+12,2.07904E+12,2.16341E+12,2.28193E+12,2.08429E+12
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,1.40628E+11,1.37682E+11,1.45132E+11,1.44628E+11,1.44828E+11,1.50331E+11,1.77947E+11,1.85526E+11,1.73823E+11,2.00833E+11,2.06316E+11,2.14272E+11,2.01242E+11,1.99859E+11,2.35639E+11,2.41951E+11,2.51894E+11,2.51539E+11,2.47915E+11,2.50784E+11,2.50613E+11,2.75162E+11,3.41054E+11,4.13675E+11,4.85153E+11,5.46009E+11,6.76061E+11,7.3896E+11,7.55813E+11,8.79278E+11,9.73155E+11,1.00964E+12,1.15355E+12,1.19407E+12,1.16339E+12,1.096E+12,1.13523E+12,1.17596E+12,1.20649E+12,1.1115E+12
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,,,,,,517904761.9,548571428.6,589142857.1,605523809.5,653333333.3,931809523.8,1064257028,1389436177,1745730550,2049942726,2564255531,2664645522,3152680653,3620615089,4194341943,5380834774,5170514378,5065515490,4838096641,4837023687,4947393649,5658312343,5871847472,6294707391,6277572948,7819545455,8158043478,9567164179,9060874863,9686931594,11344295231,11935894802,12754498598,13429612716,14007671556,13014736996,13497323973,14518252796,17267675592,19428663187,19940881764,21219534185,23957780553,27532099667,26949640821,27710772670,30405029123,30078366093,31513017788,32920716263,30792618271,30020763501,28732082334,28818655786,28315941930,
Turkey,7891491985,4500000000,4944444444,5688888889,5988888889,6277777778,7344444444,8022222222,8944444444,9966666667,8878260870,9137225984,11547703180,14876325088,21727579522,26312145132,28754749891,33529607821,37744007907,49589728738,42067124333,42079141154,38356105393,38411315683,37837896804,39131925752,40864182888,59519698543,57686364116,70293493835,1.03334E+11,1.05922E+11,1.10182E+11,1.24485E+11,91427787162,1.19168E+11,1.22085E+11,1.29158E+11,1.78189E+11,1.69306E+11,1.83633E+11,1.30808E+11,1.53351E+11,2.05472E+11,2.62823E+11,3.21001E+11,3.43799E+11,4.22978E+11,4.70601E+11,3.99773E+11,4.87012E+11,5.26014E+11,5.45153E+11,5.87154E+11,5.66825E+11,5.18777E+11,5.1667E+11,5.03448E+11,4.37204E+11,4.3305E+11,4.08631E+11
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525686739,4047885219,3806392906,3566392120,3790931829,4406767187,5396892668,6482480223,9422489167,9995982711,10306820992,10056088809,10180856008,10536238236,10932257406,11716254559,11884338308,13682057382,17125204629,17581273184,21144110240,23727888154,25516699783,28820312746,30826198552,30256859704,30600683982,31696380809,34132783603,35797801053,36052380732
Uganda,317083857.4,348064989.5,345114255.8,382524109,426783018.9,687394958,723809523.8,725210084,776610644.3,866666666.7,,,,,,,,,,,,,1935000000,1957333333,2990907916,2778641885,3390208399,5796495189,5967983333,4859156424,4001627587,3053556467,2589064111,2662395810,3214294006,4828375460,4683794388,4554198489,5340535510,4721206335,4797169386,4521128626,4785386822,5089871354,6024901001,6803166785,7747081398,9315595872,10615043214,19813523723,20400701306,20000787710,21203801501,20980324259,22510988828,24857413660,20963522808,21795162217,23788160348,25147388189,26716062913
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44538626204,46496666277,,33070000000,31515929204,25469400698,26580958875,25898332987,27188591019,23810165871,18064835609,16985772582,21480054355,23994292795,28062144880,34506486182,49836283099,63780594059,84427128713,1.11114E+11,75000128350,86738116841,1.09007E+11,1.20035E+11,1.32286E+11,95379625969,61676928500,62173000982,75254167826,90798147093,1.14453E+11,1.1557E+11
Upper middle income,1.39373E+11,1.41324E+11,1.55566E+11,1.58425E+11,1.75114E+11,1.85317E+11,2.03005E+11,2.14066E+11,2.27058E+11,2.45833E+11,2.64295E+11,2.89628E+11,3.29513E+11,4.16699E+11,5.20486E+11,5.61572E+11,6.05543E+11,6.64699E+11,7.08786E+11,8.54167E+11,9.82551E+11,1.10206E+12,1.05884E+12,9.89934E+11,1.03947E+12,1.05565E+12,1.07294E+12,1.13484E+12,1.24978E+12,1.27595E+12,1.54483E+12,1.66402E+12,1.58614E+12,1.73487E+12,1.91943E+12,2.12507E+12,2.32112E+12,2.48982E+12,2.45624E+12,2.2919E+12,2.50734E+12,2.50323E+12,2.47153E+12,2.72058E+12,3.17471E+12,3.77608E+12,4.35669E+12,5.29616E+12,6.28937E+12,6.05948E+12,7.20697E+12,8.62742E+12,9.21951E+12,9.94057E+12,1.02704E+13,9.56461E+12,9.5774E+12,1.0574E+13,1.11314E+13,1.14095E+13,
Uruguay,925291295.4,1028661860,1198765976,1070508161,1409530550,1236404714,1169011184,1049903775,1114925772,1377419355,1736290323,1868951613,1515374153,2151312896,2929356387,2497461793,2389644209,2820213185,3278203253,4905458178,7703499587,7512169587,6192394592,3527248820,3350294221,3242269366,4030442305,5160028733,5653449853,5890131331,6533927900,7853187292,9299209535,10893958286,12734146989,14059724839,14799354600,17954303957,18928909510,18209681947,17460811035,15858045003,9982407762,8395679826,9413268215,12055959365,13829113785,16392840258,21068341630,21094848068,26974306297,32019707935,34363895138,38548648631,38407136540,35603930275,,,,,
United States,,,,,,,,,,,6.46724E+11,6.99937E+11,7.68153E+11,8.49575E+11,9.30161E+11,1.03055E+12,1.14767E+12,1.27398E+12,1.42225E+12,1.58542E+12,1.75067E+12,1.93395E+12,2.07126E+12,2.28161E+12,2.49234E+12,2.71283E+12,2.88628E+12,3.07628E+12,3.33001E+12,3.57676E+12,3.80899E+12,3.94345E+12,4.19756E+12,4.45198E+12,4.72097E+12,4.96259E+12,5.2446E+12,5.53679E+12,5.87725E+12,6.28376E+12,6.76718E+12,7.0738E+12,7.34894E+12,7.74075E+12,8.23196E+12,8.76907E+12,9.27724E+12,9.74659E+12,1.00501E+13,9.89122E+12,1.02603E+13,1.06989E+13,1.10474E+13,1.13635E+13,1.18477E+13,1.22635E+13,1.26933E+13,1.32391E+13,1.39135E+13,1.44287E+13,1.40476E+13
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661807580,7271329746,6434110068,5873262228,7423103792,8964437736,8827190940,10684603659,7764867492,6592995208,5610550954,5653413841,6293615581,7154785523,8584962918,11436264128,14611048681,18168223687,26623373845,31659381568,36670254330,41346225514,46052385203,50235938711,51504379259,35408701861,28192738823,31261532044,31971189984
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",4880818182,5028242424,5515454545,5896969697,4934204545,5333044444,5612600000,5849133333,6279222222,6515755556,6687800000,7389613636,8313318182,9654372093,12152372093,15302976744,18386069767,21761720930,25790023256,30200860465,36772139535,43658488372,47776790698,53132837209,35434942857,37071613333,40273271605,30054855172,39891241379,27253665706,29203650320,34435077465,40710891813,42388307269,39601171044,52039078620,43173853822,44228561195,52634448503,56251530461,60618691176,67484841785,49737388233,45809060553,55345470311,68026054646,86226651141,1.17778E+11,1.62721E+11,2.07373E+11,2.19774E+11,1.74578E+11,2.25999E+11,2.41488E+11,3.63166E+11,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651000000,1738000000,1872000000,2096000000,2280000000,2280000000,2311000000,2368000000,2428000000,2524000000,2528000000,2526000000,2527000000,2609000000,2641000000,2642000000,2739000000,,
